,dienophile,diene,ΔG TS_endo_1,ΔG TS_endo_2,ΔG TS_exo_1,ΔG TS_exo_2,ΔG Product_endo_1,ΔG Product_endo_2,ΔG Product_exo_1,ΔG Product_exo_2,pz_pop_C1_D,pz_pop_C2_D,pz_pop_C3_D,pz_pop_C4_D,LUMO_D,HOMO_D,Sigma p_1_D,Sigma p_4_D,Sigma p_2_D,Sigma p_3_D,NBO_1_D,NBO_2_D,NBO_3_D,NBO_4_D,sterio_D_1,sterio_D_2,sterio_D_3,sterio_D_4,Volume_D_1,Volume_D_4,Volume_D_2,Volume_D_3,pz_pop_C1_dPh,pz_pop_C2_dPh,LUMO_dPh,HOMO_dPh,Sigma_P_1dPh,Sigma_P_2dPh,NBO_1dPh,NBO_2_dPh,sterio_dPh_1,sterio_dPh_2,Volume_dPh_1,Volume_dPh_2,LUMO_D - HOMO_dPh,LUMO_dPh - HOMO_D,Min(TS_1),Min(TS_2),Min_TSـall,Min(TS_1) - Min(TS_2),Min(Product_1),Min(Product_2),Min(Product_1) - Min(Product_2),min_gap,target_raw,target_scaled
905,1_1,3_6_2_2,35.937,35.937,37.086,37.086,-19.079,-19.079,-25.95,-25.95,1.158,0.88,1.15,0.988,-0.683,-7.428,-0.27,0.66,0.0,-0.2,-0.416,0.291,0.081,-0.385,1.53,1.0,2.25,1.02,334.486,164.182,60.96,642.238,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,8.123,8.974,35.937,35.937,35.937,0.0,-25.95,-25.95,0.0,8.123,35.937,-0.32879431289642996
619,6_8,3_3_1_7,27.858,29.32,30.458,28.944,-17.715,-15.823,-23.493,-18.163,1.052,1.027,1.116,0.923,-1.387,-7.304,-0.27,-0.01,0.06,0.66,0.083,0.243,0.324,-0.228,1.53,1.08,1.02,2.7,334.486,636.378,98.427,164.182,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,8.024,6.955,27.858,28.944,27.858,-1.085,-23.493,-18.163,-5.33,6.955,27.858,-1.1417756899089104
855,1_9,1_3_3_2,37.49,37.914,37.652,38.846,-24.249,-23.097,-24.18,-24.425,0.986,1.085,0.913,1.14,-1.25,-8.642,0.06,0.66,0.06,0.06,0.229,0.249,0.244,0.457,1.08,1.08,1.08,1.02,98.427,164.182,98.427,98.427,0.895,1.103,-0.687,-9.217,0.06,0.42,0.317,-0.467,1.08,1.1,98.427,291.269,7.967,7.954,37.49,37.914,37.49,-0.425,-24.249,-24.425,0.176,7.954,37.49,-0.17251753625323327
803,1_8,5_1_1_6,33.878,33.546,35.541,34.38,-19.816,-22.315,-20.937,-22.663,0.854,1.127,1.095,0.927,-1.198,-8.636,-0.2,0.0,0.66,0.66,-0.057,0.268,-0.193,-0.178,2.25,1.02,1.02,1.0,642.238,60.96,164.182,164.182,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,8.059,8.397,33.878,33.546,33.546,0.333,-20.937,-22.663,1.726,8.059,33.546,-0.5693981589710482
645,4_8,4_1_3_2,33.472,35.877,34.053,38.344,-11.201,-10.467,-18.802,-18.683,1.15,0.901,1.158,0.799,-1.5,-8.592,-0.17,0.66,0.66,0.06,-0.445,0.316,0.531,-0.278,1.5,1.02,1.08,1.02,185.535,164.182,164.182,98.427,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,7.398,8.427,33.472,35.877,33.472,-2.406,-18.802,-18.683,-0.12,7.398,33.472,-0.5768447020950638
846,3_4,1_3_6_3,40.422,38.617,40.903,40.055,-21.774,-19.451,-23.479,-24.103,1.058,1.009,1.164,0.982,0.496,-7.532,0.06,-0.27,0.06,0.0,0.134,0.231,0.31,-0.431,1.08,1.08,1.0,1.53,98.427,334.486,98.427,60.96,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,7.963,9.362,40.422,38.617,38.617,1.805,-23.479,-24.103,0.624,7.963,38.617,-0.05910869705369593
556,4_8,3_3_4_7,36.95,36.584,37.69,39.911,-3.819,-4.61,-18.348,-16.729,1.066,0.991,1.007,1.078,-0.42,-6.892,-0.27,-0.01,0.06,-0.27,0.084,0.243,0.264,0.273,1.53,1.08,1.53,2.7,334.486,636.378,98.427,334.486,0.873,1.087,-0.165,-8.898,-0.17,0.45,-0.122,-0.391,1.5,1.75,185.535,467.957,8.478,6.727,36.95,36.584,36.584,0.365,-18.348,-16.729,-1.618,6.727,36.584,-0.2636873750418589
957,1_6,1_6_6_4,33.638,33.753,34.41,34.74,-30.556,-28.124,-27.429,-29.682,1.008,1.083,1.058,1.012,0.415,-7.671,0.06,-0.17,0.0,0.0,0.239,0.217,-0.367,-0.283,1.08,1.0,1.0,1.5,98.427,185.535,60.96,60.96,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,9.364,9.001,33.638,33.753,33.638,-0.115,-30.556,-29.682,-0.874,9.001,33.638,-0.5601402945465962
577,2_9,3_3_2_6,27.199,26.471,28.267,28.562,-14.028,-16.671,-17.172,-17.303,1.057,1.054,1.014,1.039,0.419,-7.302,-0.27,0.0,0.06,-0.2,0.061,0.236,0.316,-0.095,1.53,1.08,2.25,1.0,334.486,60.96,98.427,642.238,0.993,0.929,-1.74,-9.532,0.66,0.42,-0.296,-0.254,1.02,1.1,164.182,291.269,9.951,5.563,27.199,26.471,26.471,0.727,-17.172,-17.303,0.131,5.563,26.471,-1.281348059003639
795,5_6,3_4_1_2,32.24,32.103,33.123,36.462,-15.873,-15.338,-19.071,-22.488,1.077,1.013,1.146,0.92,-1.851,-7.64,-0.27,0.66,-0.27,0.66,-0.299,0.312,-0.11,0.179,1.53,1.53,1.02,1.02,334.486,164.182,334.486,164.182,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,6.717,8.986,32.24,32.103,32.103,0.137,-19.071,-22.488,3.417,6.717,32.103,-0.7146057498893559
85,7_8,3_2_4_5,51.111,55.308,56.288,52.96,4.912,2.91,3.982,1.34,0.992,1.101,0.91,1.143,1.103,-7.129,-0.27,-0.2,-0.2,-0.27,0.154,0.226,-0.175,0.304,1.53,2.25,1.53,2.25,334.486,642.238,642.238,334.486,0.918,1.064,-0.93,-7.913,-0.01,0.45,-0.153,-0.358,2.7,1.75,636.378,467.957,9.016,6.198,51.111,52.96,51.111,-1.848,3.982,1.34,2.642,6.198,51.111,1.1981495433713487
242,2_3,5_3_4_2,47.057,44.23,49.594,47.032,3.518,2.523,-1.606,-8.806,1.184,0.907,0.947,1.048,-0.747,-8.006,-0.2,0.66,0.06,-0.27,-0.458,0.305,0.371,0.336,2.25,1.08,1.53,1.02,642.238,164.182,98.427,334.486,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.511,8.016,47.057,44.23,44.23,2.827,-1.606,-8.806,7.2,7.511,44.23,0.5057216617990153
698,1_8,3_4_1_7,30.525,32.195,31.39,32.448,-17.0,-15.096,-20.578,-20.131,1.088,1.027,1.103,0.941,-1.262,-7.129,-0.27,-0.01,-0.27,0.66,0.065,0.235,0.234,-0.198,1.53,1.53,1.02,2.7,334.486,636.378,334.486,164.182,0.894,1.125,-0.239,-9.257,0.06,0.45,0.324,-0.475,1.08,1.75,98.427,467.957,7.996,6.889,30.525,32.195,30.525,-1.671,-20.578,-20.131,-0.447,6.889,30.525,-0.8733982505609361
159,3_9,2_2_6_5,43.739,40.862,46.464,41.772,-3.058,-4.698,-4.688,-5.598,1.132,0.871,1.103,1.037,-0.71,-7.947,0.66,-0.2,-0.2,0.0,-0.396,0.294,0.084,-0.289,1.02,2.25,1.0,2.25,164.182,642.238,642.238,60.96,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.48,7.569,43.739,40.862,40.862,2.877,-4.688,-5.598,0.91,7.48,40.862,0.166803320695162
524,1_2,2_6_3_8,36.6,38.353,37.733,38.893,-11.626,-19.814,-21.097,-16.106,1.018,0.935,0.935,1.079,-1.921,-8.65,0.66,0.45,0.0,0.06,-0.309,0.302,-0.22,0.475,1.02,1.0,1.08,1.75,164.182,467.957,60.96,98.427,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,7.387,8.289,36.6,38.353,36.6,-1.753,-21.097,-19.814,-1.283,7.387,36.6,-0.2620773116636935
35,5_6,1_2_2_5,88.843,74.92,77.347,74.12,27.648,15.589,28.67,11.441,1.116,1.101,1.011,0.997,1.094,-7.91,0.06,-0.2,-0.2,-0.2,0.218,0.219,-0.115,-0.028,1.08,2.25,2.25,2.25,98.427,642.238,642.238,642.238,0.973,1.035,1.346,-8.569,-0.2,0.0,-0.219,-0.469,2.25,1.0,642.238,60.96,9.662,9.256,77.347,74.12,74.12,3.226,27.648,11.441,16.207,9.256,74.12,3.513521310134584
540,2_8,4_4_1_7,30.375,29.746,30.372,30.456,-12.973,-12.897,-24.427,-16.43,1.055,1.02,1.106,0.912,-1.309,-7.505,-0.17,-0.01,-0.27,0.66,-0.24,0.254,0.284,-0.213,1.5,1.53,1.02,2.7,185.535,636.378,334.486,164.182,0.99,0.949,-1.494,-9.69,0.66,0.45,-0.29,-0.26,1.02,1.75,164.182,467.957,8.381,6.011,30.372,29.746,29.746,0.626,-24.427,-16.43,-7.997,6.011,29.746,-0.9517882112853727
170,5_9,3_1_1_4,43.234,42.754,45.292,45.666,3.917,-8.908,-8.787,-6.027,0.881,1.211,1.117,0.936,-0.695,-7.932,-0.27,-0.17,0.66,0.66,0.278,0.25,-0.288,-0.191,1.53,1.02,1.02,1.5,334.486,185.535,164.182,164.182,0.876,1.056,-0.708,-8.875,-0.2,0.42,-0.122,-0.373,2.25,1.1,642.238,291.269,8.18,7.224,43.234,42.754,42.754,0.48,-8.787,-8.908,0.121,7.224,42.754,0.35719331516324104
654,3_4,3_3_4_8,38.677,42.431,41.921,43.639,-12.846,-14.671,-19.1,-18.962,1.025,1.033,0.906,1.176,-0.501,-7.534,-0.27,0.45,0.06,-0.27,0.116,0.249,0.248,0.359,1.53,1.08,1.53,1.75,334.486,467.957,98.427,334.486,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,6.966,9.364,38.677,42.431,38.677,-3.754,-19.1,-18.962,-0.139,6.966,38.677,-0.05307095938557479
890,8_8,1_6_4_3,31.328,31.328,31.387,31.387,-21.53,-21.53,-25.636,-25.636,1.091,1.164,1.09,1.013,0.656,-7.091,0.06,-0.27,0.0,-0.27,0.25,0.222,-0.4,0.194,1.08,1.0,1.53,1.53,98.427,334.486,60.96,334.486,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,10.102,6.42,31.328,31.328,31.328,0.0,-25.636,-25.636,0.0,6.42,31.328,-0.7925931947692512
857,2_2,1_3_4_7,31.798,31.798,31.57,31.57,-22.8,-22.8,-24.431,-24.431,1.094,0.929,1.024,1.046,-0.574,-7.239,0.06,-0.01,0.06,-0.27,0.183,0.24,0.265,0.264,1.08,1.08,1.53,2.7,98.427,636.378,98.427,334.486,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,9.171,5.503,31.57,31.57,31.57,0.0,-24.431,-24.431,0.0,5.503,31.57,-0.7682409861744968
847,1_1,4_4_2_1,43.554,43.554,43.793,43.793,-22.981,-22.981,-24.129,-24.129,1.01,1.07,0.998,1.081,1.01,-7.73,-0.17,0.06,-0.27,-0.2,0.249,0.224,-0.169,0.28,1.5,1.53,2.25,1.08,185.535,98.427,334.486,642.238,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,9.816,9.275,43.554,43.554,43.554,0.0,-24.129,-24.129,0.0,9.275,43.554,0.4376964840715203
944,4_6,4_6_3_1,34.17,34.971,35.204,35.377,-31.469,-21.797,-29.985,-28.73,1.058,1.048,1.097,1.005,0.231,-7.84,-0.17,0.06,0.0,0.06,0.148,0.232,0.308,-0.341,1.5,1.0,1.08,1.08,185.535,98.427,60.96,98.427,0.975,1.037,1.376,-8.571,-0.17,0.0,-0.226,-0.472,1.5,1.0,185.535,60.96,8.802,9.215,34.17,34.971,34.17,-0.801,-31.469,-28.73,-2.739,8.802,34.17,-0.5066056872225905
733,3_6,3_3_6_8,32.566,35.388,34.116,38.71,-14.913,-17.534,-19.413,-20.784,0.96,1.128,0.917,1.083,-0.952,-7.343,-0.27,0.45,0.06,0.0,0.125,0.243,0.28,-0.213,1.53,1.08,1.0,1.75,334.486,467.957,98.427,60.96,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,6.863,8.883,32.566,35.388,32.566,-2.823,-19.413,-20.784,1.371,6.863,32.566,-0.6680145408836894
95,2_3,3_2_3_9,47.628,38.395,48.113,44.347,2.6,0.082,0.901,0.175,0.919,1.134,0.799,1.178,-0.764,-7.619,-0.27,0.42,-0.2,0.06,0.212,0.236,-0.216,0.515,1.53,2.25,1.08,1.1,334.486,291.269,642.238,98.427,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,7.494,7.63,47.628,38.395,38.395,9.233,0.901,0.082,0.819,7.494,38.395,-0.08144832642574272
563,4_4,1_1_2_9,36.039,36.039,36.05,36.05,-15.112,-15.112,-16.829,-16.829,1.029,1.129,0.916,1.041,-1.207,-8.717,0.06,0.42,0.66,-0.2,0.369,0.251,-0.285,0.071,1.08,1.02,2.25,1.1,98.427,291.269,164.182,642.238,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,6.881,10.432,36.039,36.039,36.039,0.0,-16.829,-16.829,0.0,6.881,36.039,-0.318530158860624
240,4_5,3_6_3_5,51.743,54.509,52.543,58.423,-8.004,15.39,-10.82,-8.712,0.969,1.147,0.975,1.091,0.431,-7.225,-0.27,-0.2,0.0,0.06,0.174,0.225,-0.422,0.401,1.53,1.0,1.08,2.25,334.486,642.238,60.96,98.427,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,8.525,8.687,51.743,54.509,51.743,-2.766,-10.82,-8.712,-2.107,8.525,51.743,1.2617470468088894
742,1_7,1_6_1_5,35.219,37.163,37.336,39.281,-18.228,-13.461,-19.303,-21.022,1.031,1.128,1.108,0.884,-0.65,-8.187,0.06,-0.2,0.0,0.66,0.266,0.225,-0.352,-0.2,1.08,1.0,1.02,2.25,98.427,642.238,60.96,164.182,0.988,1.077,-0.192,-7.615,0.06,-0.01,0.249,-0.355,1.08,2.7,98.427,636.378,6.964,7.995,35.219,37.163,35.219,-1.944,-19.303,-21.022,1.719,6.964,35.219,-0.40104590699160986
574,3_5,6_3_2_2,41.258,50.389,40.92,48.207,-10.9,-2.553,-22.324,-17.23,1.076,0.902,0.867,1.119,-0.929,-8.559,0.0,0.66,0.06,-0.2,-0.35,0.305,0.02,0.392,1.0,1.08,2.25,1.02,60.96,164.182,98.427,642.238,0.998,1.101,1.621,-7.471,-0.27,-0.2,0.12,-0.333,1.53,2.25,334.486,642.238,6.542,10.18,40.92,48.207,40.92,-7.287,-22.324,-17.23,-5.094,6.542,40.92,0.17263980044101218
690,2_3,1_4_6_6,33.435,36.154,38.321,38.133,-22.355,-26.422,-24.245,-19.918,1.037,1.056,1.129,1.101,0.272,-7.732,0.06,0.0,-0.27,0.0,0.181,0.226,0.184,-0.308,1.08,1.53,1.0,1.0,98.427,60.96,334.486,60.96,1.209,0.871,0.011,-8.258,0.66,-0.27,-0.5,0.238,1.02,1.53,164.182,334.486,8.53,7.743,33.435,36.154,33.435,-2.72,-24.245,-26.422,2.177,7.743,33.435,-0.5805679736570716
460,3_7,2_1_3_2,23.145,30.877,25.106,32.136,-13.587,-13.605,-14.277,-14.986,0.93,1.037,0.949,1.083,-2.795,-9.076,0.66,0.66,0.66,0.06,-0.204,0.325,-0.152,0.508,1.02,1.02,1.08,1.02,164.182,164.182,164.182,98.427,0.967,1.124,0.024,-7.025,-0.27,-0.01,0.156,-0.362,1.53,2.7,334.486,636.378,4.231,9.1,23.145,30.877,23.145,-7.731,-14.277,-14.986,0.709,4.231,23.145,-1.6160399837398083
553,3_9,2_3_4_1,38.743,35.089,41.396,36.551,-7.073,-16.763,-14.806,-16.702,1.045,1.063,0.892,1.154,-0.98,-8.153,0.66,0.06,0.06,-0.27,0.192,0.244,0.148,0.493,1.02,1.08,1.53,1.08,164.182,98.427,98.427,334.486,0.875,1.158,-0.377,-8.19,-0.27,0.42,0.224,-0.481,1.53,1.1,334.486,291.269,7.21,7.776,38.743,35.089,35.089,3.655,-14.806,-16.763,1.957,7.21,35.089,-0.41412767193920547
888,4_4,2_3_4_1,36.88,36.88,36.29,36.29,-24.926,-24.926,-25.62,-25.62,1.045,1.063,0.892,1.154,-0.98,-8.153,0.66,0.06,0.06,-0.27,0.192,0.244,0.148,0.493,1.02,1.08,1.53,1.08,164.182,98.427,98.427,334.486,1.012,1.013,1.714,-8.088,-0.17,-0.17,-0.243,-0.243,1.5,1.5,185.535,185.535,7.108,9.867,36.29,36.29,36.29,0.0,-25.62,-25.62,0.0,7.108,36.29,-0.29327228961565177
206,9_9,2_4_6_4,30.121,30.121,35.605,35.605,-5.197,-5.197,-7.576,-7.576,1.22,0.88,1.117,0.997,-0.569,-7.725,0.66,-0.17,-0.27,0.0,-0.493,0.297,0.422,-0.349,1.02,1.53,1.0,1.5,164.182,185.535,334.486,60.96,0.947,0.946,-1.736,-9.188,0.42,0.42,-0.281,-0.281,1.1,1.1,291.269,291.269,8.62,5.989,30.121,30.121,30.121,0.0,-7.576,-7.576,0.0,5.989,30.121,-0.914052350859617
392,5_5,1_4_3_4,59.771,59.771,59.034,59.034,-5.935,-5.935,-13.134,-13.134,1.028,1.081,0.885,1.107,0.452,-7.768,0.06,-0.17,-0.27,0.06,0.198,0.232,0.147,0.34,1.08,1.53,1.08,1.5,98.427,185.535,334.486,98.427,1.004,1.004,1.342,-8.123,-0.2,-0.2,-0.226,-0.226,2.25,2.25,642.238,642.238,8.575,9.11,59.034,59.034,59.034,0.0,-13.134,-13.134,0.0,8.575,59.034,1.9954328024467154
794,8_8,1_1_1_9,32.94,32.94,32.042,32.042,-22.17,-22.17,-22.481,-22.481,0.877,1.17,1.027,0.949,-2.237,-9.067,0.06,0.42,0.66,0.66,0.408,0.258,-0.281,-0.095,1.08,1.02,1.02,1.1,98.427,291.269,164.182,164.182,0.949,1.031,-0.671,-9.446,0.45,0.45,-0.246,-0.325,1.75,1.75,467.957,467.957,7.21,8.396,32.042,32.042,32.042,0.0,-22.481,-22.481,0.0,7.21,32.042,-0.7207441165186121
397,6_9,5_1_4_5,34.489,35.109,35.757,36.374,-13.537,-13.266,-13.383,-13.21,0.943,1.106,1.025,1.035,-0.625,-7.773,-0.2,-0.2,0.66,-0.27,-0.074,0.264,-0.23,0.303,2.25,1.02,1.53,2.25,642.238,642.238,164.182,334.486,0.896,1.023,-0.657,-9.131,0.0,0.42,-0.355,-0.364,1.0,1.1,60.96,291.269,8.505,7.116,34.489,35.109,34.489,-0.619,-13.537,-13.266,-0.271,7.116,34.489,-0.4745050486204147
766,1_1,4_4_2_4,44.152,44.152,44.832,44.832,-20.736,-20.736,-21.597,-21.597,0.992,1.027,0.902,1.149,0.943,-7.284,-0.17,-0.17,-0.27,-0.2,-0.197,0.241,-0.073,0.309,1.5,1.53,2.25,1.5,185.535,185.535,334.486,642.238,1.061,1.061,1.545,-8.806,0.06,0.06,0.124,0.124,1.08,1.08,98.427,98.427,9.749,8.829,44.152,44.152,44.152,0.0,-21.597,-21.597,0.0,8.829,44.152,0.4978726028304586
848,1_6,3_2_6_3,34.999,35.883,36.113,35.866,-21.971,-19.817,-21.485,-24.198,0.992,1.071,1.153,1.07,0.936,-6.74,-0.27,-0.27,-0.2,0.0,0.12,0.217,-0.128,-0.348,1.53,2.25,1.0,1.53,334.486,334.486,642.238,60.96,0.983,1.082,1.33,-8.949,0.06,0.0,0.223,-0.568,1.08,1.0,98.427,60.96,9.885,8.07,34.999,35.866,34.999,-0.868,-21.971,-24.198,2.227,8.07,34.999,-0.42318427844138645
217,2_7,2_3_3_5,40.759,42.739,42.251,44.938,-0.768,3.186,-11.533,-8.148,1.146,0.91,1.052,0.966,-1.177,-8.309,0.66,-0.2,0.06,0.06,-0.446,0.316,0.469,0.328,1.02,1.08,1.08,2.25,164.182,642.238,98.427,98.427,1.095,0.903,-1.149,-8.015,0.66,-0.01,-0.373,-0.136,1.02,2.7,164.182,636.378,6.839,7.16,40.759,42.739,40.759,-1.98,-11.533,-8.148,-3.385,6.839,40.759,0.15643853769822094
4,4_5,1_2_2_5,85.74,89.821,75.982,82.604,21.85,36.654,28.529,32.531,1.116,1.101,1.011,0.997,1.094,-7.91,0.06,-0.2,-0.2,-0.2,0.218,0.219,-0.115,-0.028,1.08,2.25,2.25,2.25,98.427,642.238,642.238,642.238,0.999,1.017,1.462,-8.094,-0.17,-0.2,-0.228,-0.241,1.5,2.25,185.535,642.238,9.187,9.372,75.982,82.604,75.982,-6.622,21.85,32.531,-10.681,9.187,75.982,3.700892435768602
768,9_9,1_6_6_9,29.537,29.537,31.059,31.059,-14.647,-14.647,-21.65,-21.65,0.944,1.097,0.909,1.063,-1.108,-8.182,0.06,0.42,0.0,0.0,0.299,0.226,-0.393,-0.161,1.08,1.0,1.0,1.1,98.427,291.269,60.96,60.96,0.947,0.946,-1.736,-9.188,0.42,0.42,-0.281,-0.281,1.1,1.1,291.269,291.269,8.081,6.446,29.537,29.537,29.537,0.0,-21.65,-21.65,0.0,6.446,29.537,-0.9728196641626605
642,5_8,4_2_3_8,45.695,53.222,46.296,52.489,3.601,6.087,-20.682,-18.604,0.954,1.051,0.811,1.175,-0.39,-8.147,-0.17,0.45,-0.2,0.06,-0.156,0.25,-0.118,0.518,1.5,2.25,1.08,1.75,185.535,467.957,642.238,98.427,0.871,1.076,-0.346,-8.89,-0.2,0.45,-0.115,-0.378,2.25,1.75,642.238,467.957,8.5,7.8,45.695,52.489,45.695,-6.794,-20.682,-18.604,-2.078,7.8,45.695,0.6531430898623013
929,3_4,2_1_3_8,21.356,29.745,23.761,30.976,-26.967,-25.646,-27.809,-27.492,0.955,1.031,0.943,1.065,-2.547,-9.091,0.66,0.45,0.66,0.06,-0.215,0.325,-0.146,0.494,1.02,1.02,1.08,1.75,164.182,467.957,164.182,98.427,1.007,1.095,1.831,-7.467,-0.27,-0.17,0.106,-0.335,1.53,1.5,334.486,185.535,4.92,10.922,21.356,29.745,21.356,-8.389,-27.809,-27.492,-0.317,4.92,21.356,-1.7960651952109465
612,1_2,4_6_6_8,32.12,33.457,33.856,35.047,-17.635,-17.047,-18.308,-17.964,0.949,1.066,0.894,1.078,-0.818,-7.876,-0.17,0.45,0.0,0.0,-0.153,0.24,-0.308,-0.157,1.5,1.0,1.0,1.75,185.535,467.957,60.96,60.96,0.884,1.149,-0.36,-9.308,0.06,0.66,0.34,-0.479,1.08,1.02,98.427,164.182,8.49,7.516,32.12,33.457,32.12,-1.337,-18.308,-17.964,-0.344,7.516,32.12,-0.7128950575500553
738,2_6,1_1_2_8,34.709,33.987,32.454,33.27,-20.592,-20.376,-20.932,-20.925,1.07,1.12,0.91,1.052,-0.927,-8.778,0.06,0.45,0.66,-0.2,0.366,0.25,-0.283,0.076,1.08,1.02,2.25,1.75,98.427,467.957,164.182,642.238,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.507,8.321,32.454,33.27,32.454,-0.816,-20.932,-20.925,-0.007,8.321,32.454,-0.6792849845308486
546,2_2,4_1_4_7,30.3,30.3,30.531,30.531,-12.694,-12.694,-16.546,-16.546,0.963,1.116,1.016,1.044,-0.858,-7.254,-0.17,-0.01,0.66,-0.27,-0.074,0.266,-0.247,0.331,1.5,1.02,1.53,2.7,185.535,636.378,164.182,334.486,0.978,0.978,-1.736,-9.745,0.66,0.66,-0.268,-0.268,1.02,1.02,164.182,164.182,8.887,5.518,30.3,30.3,30.3,0.0,-16.546,-16.546,0.0,5.518,30.3,-0.8960397668163894
725,6_8,2_2_1_6,31.445,32.665,31.587,33.332,-18.782,-20.953,-20.075,-20.662,1.083,0.905,1.101,0.993,-1.103,-8.804,0.66,0.0,-0.2,0.66,-0.356,0.304,0.083,-0.198,1.02,2.25,1.02,1.0,164.182,60.96,642.238,164.182,0.895,1.043,-0.348,-9.411,0.0,0.45,-0.35,-0.368,1.0,1.75,60.96,467.957,8.308,8.456,31.445,32.665,31.445,-1.22,-20.075,-20.953,0.878,8.308,31.445,-0.7808196063164153
683,2_6,2_6_4_6,30.966,27.683,33.445,27.758,-20.341,-24.623,-20.814,-19.751,1.158,1.055,1.008,1.022,-1.043,-8.12,0.66,0.0,0.0,-0.27,-0.352,0.296,-0.19,0.262,1.02,1.0,1.53,1.0,164.182,60.96,60.96,334.486,1.071,0.882,-0.457,-9.433,0.66,0.0,-0.38,-0.33,1.02,1.0,164.182,60.96,8.39,7.662,30.966,27.683,27.683,3.283,-20.814,-24.623,3.809,7.662,27.683,-1.1593857581075966
98,3_3,3_2_4_8,51.688,51.688,49.345,49.345,0.65,0.65,-0.078,-0.078,1.002,1.115,0.854,1.195,-0.006,-7.536,-0.27,0.45,-0.2,-0.27,0.177,0.232,-0.195,0.422,1.53,2.25,1.53,1.75,334.486,467.957,642.238,334.486,1.074,1.074,1.92,-7.114,-0.27,-0.27,0.023,0.023,1.53,1.53,334.486,334.486,7.109,9.456,49.345,49.345,49.345,0.0,-0.078,-0.078,0.0,7.109,49.345,1.0204387980063234
804,1_4,4_4_3_9,43.425,39.778,43.486,42.724,-11.973,-20.854,-20.108,-22.699,0.948,1.07,0.854,1.138,-1.11,-7.96,-0.17,0.42,-0.27,0.06,-0.195,0.26,0.201,0.469,1.5,1.53,1.08,1.1,185.535,291.269,334.486,98.427,1.019,1.055,1.656,-8.44,0.06,-0.17,0.208,-0.334,1.08,1.5,98.427,185.535,7.329,9.616,43.425,39.778,39.778,3.647,-20.108,-22.699,2.591,7.329,39.778,0.05772152682444386
727,3_6,4_6_3_8,32.719,40.033,34.158,39.986,-20.393,-20.516,-20.09,-20.682,0.92,1.086,0.899,1.146,-0.825,-8.071,-0.17,0.45,0.0,0.06,-0.13,0.248,-0.356,0.506,1.5,1.0,1.08,1.75,185.535,467.957,60.96,98.427,0.973,1.133,1.54,-7.815,-0.27,0.0,0.121,-0.576,1.53,1.0,334.486,60.96,6.991,9.611,32.719,39.986,32.719,-7.266,-20.393,-20.682,0.289,6.991,32.719,-0.6526183098299813
573,1_4,3_6_3_9,41.134,39.502,43.495,42.934,-8.098,-15.397,-17.066,-17.226,0.88,1.165,0.892,1.158,-0.979,-7.588,-0.27,0.42,0.0,0.06,0.24,0.234,-0.454,0.509,1.53,1.0,1.08,1.1,334.486,291.269,60.96,98.427,1.019,1.055,1.656,-8.44,0.06,-0.17,0.208,-0.334,1.08,1.5,98.427,185.535,7.461,9.245,41.134,39.502,39.502,1.632,-17.066,-17.226,0.161,7.461,39.502,0.029947933551088043
